"(2.0, 31.0)",2.2717204
"(2.0, 30.0)",2.2783177
"(30.0, 31.0)",0.009133596
"(9.0, 10.0)",2.3231804
"(9.0, 24.0)",4.002807
"(10.0, 24.0)",5.0237308
"(2.0, 16.0)",3.9662204
"(0.0, 16.0)",3.9734044
"(2.0, 27.0)",3.980731
"(1.0, 22.0)",3.9904654
"(17.0, 24.0)",4.9921536
"(12.0, 24.0)",0.0074510067
"(12.0, 17.0)",4.9816213
"(9.0, 14.0)",0.008137469
"(9.0, 23.0)",4.0273046
"(15.0, 25.0)",0.0015257568
"(13.0, 15.0)",4.9939384
"(2.0, 22.0)",0.0047962135
"(31.0, 32.0)",0.008132619
"(7.0, 31.0)",4.9950805
"(24.0, 27.0)",0.0029987425
"(3.0, 5.0)",2.253595
"(5.0, 32.0)",2.3164802
"(3.0, 32.0)",0.006294056
"(5.0, 21.0)",2.3224578
"(16.0, 21.0)",4.9910045
"(5.0, 16.0)",3.9830246
"(9.0, 32.0)",2.2725575
"(24.0, 30.0)",5.013336
"(3.0, 21.0)",0.006045957
"(6.0, 21.0)",0.0048615434
"(2.0, 21.0)",2.3492243
"(13.0, 18.0)",4.9828734
"(2.0, 20.0)",3.9689207
"(21.0, 27.0)",5.005513
"(21.0, 30.0)",0.008347437
"(10.0, 11.0)",2.2607691
"(11.0, 24.0)",3.9885018
"(23.0, 24.0)",0.017145611
"(3.0, 17.0)",0.0077855666
"(2.0, 10.0)",2.3192778
"(11.0, 16.0)",3.9698315
"(5.0, 19.0)",2.2959397
"(9.0, 19.0)",2.258619
"(10.0, 30.0)",0.012899056
"(10.0, 17.0)",0.013332501
"(18.0, 32.0)",4.970839
"(17.0, 32.0)",0.0025824686
"(2.0, 3.0)",2.289783
"(1.0, 29.0)",3.9952796
"(0.0, 1.0)",3.9866068
"(24.0, 26.0)",3.9959242
"(8.0, 17.0)",2.3472304
"(7.0, 17.0)",4.9896817
"(14.0, 21.0)",2.3000517
"(2.0, 13.0)",2.2806804
"(4.0, 15.0)",3.9856646
"(13.0, 32.0)",0.010695923
"(14.0, 32.0)",2.2989297
"(7.0, 14.0)",3.9904263
"(14.0, 29.0)",0.010474445
"(12.0, 20.0)",0.00392086
"(20.0, 29.0)",3.9847777
"(13.0, 20.0)",4.986609
"(13.0, 21.0)",0.0065532397
"(4.0, 24.0)",3.9943054
"(3.0, 4.0)",2.2777479
"(8.0, 22.0)",0.0007125323
"(8.0, 24.0)",3.9946895
"(9.0, 31.0)",2.3197978
"(2.0, 9.0)",0.007106989
"(10.0, 13.0)",0.014054404
"(6.0, 23.0)",5.0259876
"(5.0, 13.0)",2.2782905
"(11.0, 13.0)",2.2727227
"(7.0, 30.0)",5.010863
"(6.0, 9.0)",2.2829702
"(1.0, 10.0)",5.018258
"(29.0, 32.0)",2.3024435
"(12.0, 31.0)",4.98702
"(19.0, 31.0)",0.011189114
"(1.0, 19.0)",4.9784985
"(1.0, 32.0)",4.9850764
"(2.0, 17.0)",2.2902029
"(7.0, 16.0)",0.011427
"(7.0, 9.0)",4.0003343
"(26.0, 32.0)",2.2869515
"(4.0, 22.0)",0.0008452129
"(21.0, 22.0)",2.2763832
"(17.0, 19.0)",0.016760552
"(23.0, 29.0)",4.025248
"(11.0, 17.0)",2.3030746
"(11.0, 18.0)",3.9687967
"(3.0, 14.0)",2.2714663
"(19.0, 20.0)",4.967996
"(17.0, 26.0)",2.280831
"(18.0, 28.0)",4.9966516
"(3.0, 15.0)",4.988517
"(3.0, 9.0)",2.2678692
"(9.0, 15.0)",3.994164
"(9.0, 25.0)",3.991987
"(14.0, 25.0)",3.9820786
"(10.0, 27.0)",5.0195665
"(13.0, 27.0)",4.998419
"(18.0, 22.0)",3.976225
"(2.0, 8.0)",0.0039937906
"(27.0, 31.0)",4.993389
"(4.0, 6.0)",2.2351933
"(4.0, 8.0)",0.00014504878
"(20.0, 30.0)",4.997362
"(11.0, 21.0)",2.3271773
"(11.0, 30.0)",2.243199
"(4.0, 32.0)",2.2928164
"(4.0, 13.0)",2.2992644
"(6.0, 15.0)",4.992848
"(14.0, 15.0)",3.984258
"(0.0, 31.0)",2.328653
"(3.0, 13.0)",0.0044197673
"(17.0, 29.0)",2.272593
"(5.0, 17.0)",2.2871654
"(5.0, 30.0)",2.2874634
"(2.0, 29.0)",0.008072594
"(29.0, 30.0)",2.2622309
"(7.0, 25.0)",0.005812378
"(25.0, 30.0)",5.0025153
"(5.0, 31.0)",2.30902
"(5.0, 12.0)",3.9911644
"(10.0, 22.0)",2.3574045
"(22.0, 29.0)",0.004687868
"(0.0, 22.0)",0.004297619
"(8.0, 30.0)",2.2991264
"(30.0, 32.0)",0.01763213
"(9.0, 18.0)",3.9830983
"(9.0, 27.0)",3.998641
"(21.0, 31.0)",0.007375897
"(8.0, 10.0)",2.3266642
"(11.0, 29.0)",0.0057237917
"(16.0, 29.0)",3.9820783
"(1.0, 8.0)",3.9892182
"(1.0, 9.0)",3.9973361
"(4.0, 27.0)",3.990144
"(5.0, 6.0)",2.332274
"(27.0, 32.0)",4.9863844
"(7.0, 12.0)",0.005795179
"(10.0, 14.0)",2.3379104
"(10.0, 15.0)",5.015087
"(22.0, 25.0)",3.985115
"(12.0, 22.0)",3.985403
"(23.0, 27.0)",0.020796362
"(23.0, 31.0)",5.0220504
"(4.0, 16.0)",3.9756353
"(17.0, 22.0)",2.3220627
"(19.0, 22.0)",2.2944515
"(20.0, 26.0)",3.9799492
"(10.0, 16.0)",5.0050573
"(12.0, 27.0)",0.004452857
"(8.0, 25.0)",3.9838665
"(0.0, 14.0)",0.007608337
"(2.0, 14.0)",0.008122551
"(13.0, 16.0)",4.983909
"(28.0, 31.0)",0.011270595
"(1.0, 21.0)",5.004205
"(12.0, 32.0)",4.9800134
"(9.0, 26.0)",0.005109719
"(14.0, 28.0)",2.3006382
"(5.0, 28.0)",2.3146513
"(5.0, 14.0)",0.010623605
"(18.0, 19.0)",4.964261
"(14.0, 27.0)",3.988738
"(26.0, 27.0)",3.9917607
"(6.0, 20.0)",4.985516
"(6.0, 30.0)",0.009180499
"(26.0, 31.0)",2.301302
"(6.0, 31.0)",0.0025830762
"(13.0, 31.0)",0.0026061055
"(28.0, 30.0)",0.002028062
"(10.0, 23.0)",5.048227
"(6.0, 18.0)",4.9817815
"(7.0, 19.0)",4.9814973
"(22.0, 27.0)",3.9917727
"(22.0, 31.0)",2.29149
"(6.0, 17.0)",0.010051387
"(1.0, 13.0)",4.9971113
"(5.0, 10.0)",2.2766829
"(15.0, 17.0)",4.983513
"(17.0, 21.0)",0.010158997
"(11.0, 26.0)",0.009610963
"(16.0, 25.0)",0.005649804
"(19.0, 21.0)",0.01863865
"(21.0, 32.0)",0.009306024
"(0.0, 26.0)",0.00693355
"(1.0, 4.0)",3.9888365
"(1.0, 28.0)",5.0108886
"(4.0, 28.0)",2.2658746
"(18.0, 24.0)",0.013942713
"(12.0, 15.0)",0.0013165713
"(26.0, 29.0)",0.007553326
"(16.0, 26.0)",3.9772518
"(9.0, 11.0)",0.009195152
"(0.0, 27.0)",3.9879148
"(0.0, 24.0)",3.9920738
"(2.0, 15.0)",3.9762504
"(19.0, 30.0)",0.013098524
"(8.0, 11.0)",0.006181873
"(4.0, 12.0)",3.9837742
"(12.0, 30.0)",5.002802
"(4.0, 25.0)",3.9834886
"(4.0, 17.0)",2.2866569
"(22.0, 28.0)",2.2807097
"(2.0, 26.0)",0.007352078
"(2.0, 12.0)",3.9743602
"(12.0, 26.0)",3.985391
"(0.0, 6.0)",2.2631772
"(1.0, 15.0)",0.002278345
"(1.0, 20.0)",0.007407032
"(1.0, 7.0)",0.0021290323
"(0.0, 18.0)",3.9723678
"(0.0, 32.0)",2.2783048
"(14.0, 26.0)",0.0028672444
"(21.0, 28.0)",0.01024262
"(12.0, 18.0)",0.006526713
"(0.0, 3.0)",2.2919269
"(4.0, 14.0)",0.0052562705
"(13.0, 26.0)",2.270517
"(15.0, 22.0)",3.987293
"(16.0, 19.0)",4.965297
"(1.0, 5.0)",3.9962268
"(4.0, 9.0)",0.0031475958
"(10.0, 29.0)",2.3293328
"(25.0, 26.0)",3.9851038
"(7.0, 28.0)",5.013887
"(5.0, 20.0)",3.985725
"(5.0, 25.0)",3.990878
"(9.0, 22.0)",0.0025918633
"(0.0, 20.0)",3.9761043
"(13.0, 24.0)",5.0025826
"(4.0, 10.0)",2.281521
"(16.0, 30.0)",4.994663
"(2.0, 23.0)",4.009392
"(11.0, 31.0)",2.308374
"(23.0, 28.0)",5.040858
"(1.0, 2.0)",3.9794192
"(2.0, 18.0)",3.9651856
"(20.0, 27.0)",0.008059644
"(7.0, 10.0)",5.021257
"(7.0, 23.0)",0.018860236
"(5.0, 27.0)",3.9975343
"(13.0, 17.0)",0.012153104
"(4.0, 26.0)",0.003464388
"(26.0, 28.0)",2.3024802
"(8.0, 13.0)",2.2942472
"(4.0, 20.0)",3.9783351
"(19.0, 24.0)",4.9839706
"(4.0, 7.0)",3.9918315
"(25.0, 31.0)",4.9867325
"(0.0, 9.0)",0.0067590084
"(0.0, 30.0)",2.3033068
"(19.0, 26.0)",2.263066
"(17.0, 28.0)",0.020293104
"(14.0, 22.0)",0.005756318
"(3.0, 18.0)",4.9774513
"(4.0, 30.0)",2.2719095
"(1.0, 30.0)",5.007865
"(2.0, 4.0)",0.0036940027
"(4.0, 19.0)",2.2519693
"(4.0, 5.0)",0.004805632
"(18.0, 20.0)",0.0026528838
"(12.0, 23.0)",0.025261786
"(23.0, 30.0)",5.037833
"(1.0, 6.0)",4.996019
"(5.0, 18.0)",3.9819899
"(14.0, 16.0)",3.9742284
"(16.0, 24.0)",0.0133672375
"(1.0, 26.0)",3.990453
"(1.0, 25.0)",0.00380001
"(8.0, 16.0)",3.9760168
"(14.0, 19.0)",2.2777543
"(19.0, 28.0)",0.0130204335
